4683254,Mark Vassett,Louisville,ACC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,68,50,4,2229,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875726,Zach Westmoreland,Eastern Michigan,Mid-American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,21,21,1,0,0,0,0
4430381,Jalen Mayala,UAB,Conference USA,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705853,Eddie Czaplicki,Arizona State,Pac-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75,50,5,2299,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426409,Chez Mellusi,Wisconsin,Big Ten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,25,12.5,96,16,1,396,4.1
4575115,Dan Jackson,Georgia,SEC,1,0,0,13,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367579,Noah Gettman,Akron,Mid-American,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62,53,3,2195,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576318,Marcus Carroll,Georgia State,Sun Belt,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,29,5.8,126,44,5,616,4.9
4683278,Carson Bruno,Louisiana Tech,Conference USA,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429371,Jahmeer Carter,Virginia,ACC,0,0,0,9,0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246097,Jack Chambers,NC State,ACC,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,0,0.5,1,252,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-5,43,19,1,117,2.7
4597248,Tailique Williams,Georgia State,Sun Belt,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,12,16,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,28,7,0,43,26,15,0,163,10.9,0,0,0,0,0
4430741,Asyrus Simon,UT San Antonio,Conference USA,2,1,0.5,9,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239821,Lucious Stanley,Miami,ACC,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,52,4
4429438,Clayton Coll,Ball State,Mid-American,3,2,2,49,0,7,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373657,Rhys Byrns,Louisiana,Sun Belt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60,49,4,2170,44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081360,Khalid Jones,Maryland,Big Ten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685518,Kamari Ramsey,UCLA,Pac-12,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686538,Gary Theard,UTEP,Conference USA,1,0,0,0,0,0.5,3,0,0,0,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362353,Montre Miller,Kent State,Mid-American,8,0,0,40,0,0.5,52,0,0,2,0,2,0,0,0,0,0,0,0,0,0,14,14,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
